point_index,timestamp_utc,status,setpoints_json,measurements_json,trace_name,trace_points,trace_peak_dbm
347,2026-09-03T07:59:40.594690+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 14294949.4949, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.153131
348,2026-09-03T07:59:40.764745+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 14596969.697, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.13653000000001
349,2026-09-03T07:59:40.963888+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 14898989.899, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.153692
350,2026-09-03T07:59:41.123119+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 15201010.101, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.114062
351,2026-09-03T07:59:41.283029+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 15503030.303, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.026807
352,2026-09-03T07:59:41.455775+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 15805050.5051, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.010226
353,2026-09-03T07:59:41.627892+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 16107070.7071, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.994996
354,2026-09-03T07:59:41.745689+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 16409090.9091, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.033187
355,2026-09-03T07:59:41.931901+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 16711111.1111, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.967541
356,2026-09-03T07:59:42.066119+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 17013131.3131, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.97404999999999
357,2026-09-03T07:59:42.221483+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 17315151.5152, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.92617200000001
358,2026-09-03T07:59:42.378555+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 17617171.7172, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.930465
359,2026-09-03T07:59:42.551215+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 17919191.9192, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.909497
360,2026-09-03T07:59:42.677358+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 18221212.1212, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.88487500000001
361,2026-09-03T07:59:42.885316+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 18523232.3232, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.95739400000001
362,2026-09-03T07:59:43.058359+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 18825252.5253, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.929069
363,2026-09-03T07:59:43.170531+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 19127272.7273, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.86681
364,2026-09-03T07:59:43.427194+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 19429292.9293, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.904101
365,2026-09-03T07:59:43.596906+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 19731313.1313, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.914884
366,2026-09-03T07:59:43.742809+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 20033333.3333, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.87002100000001
367,2026-09-03T07:59:43.919250+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 20335353.5354, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.86296
368,2026-09-03T07:59:44.038296+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 20637373.7374, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.907604
369,2026-09-03T07:59:44.208251+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 20939393.9394, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.85758700000001
370,2026-09-03T07:59:44.366872+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 21241414.1414, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.856573
371,2026-09-03T07:59:44.538299+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 21543434.3434, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.881514
372,2026-09-03T07:59:44.696863+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 21845454.5455, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.894307999999995
373,2026-09-03T07:59:44.891297+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 22147474.7475, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.916046
374,2026-09-03T07:59:45.059533+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 22449494.9495, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.908495
375,2026-09-03T07:59:45.199965+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 22751515.1515, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.924503
376,2026-09-03T07:59:45.361425+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 23053535.3535, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.924209
377,2026-09-03T07:59:45.627018+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 23355555.5556, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.909124
378,2026-09-03T07:59:45.762899+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 23657575.7576, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.964446
379,2026-09-03T07:59:45.970017+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 23959595.9596, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.958747
380,2026-09-03T07:59:46.075360+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 24261616.1616, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.063283999999996
381,2026-09-03T07:59:46.226019+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 24563636.3636, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.990836
382,2026-09-03T07:59:46.376430+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 24865656.5657, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.047403
383,2026-09-03T07:59:46.566314+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 25167676.7677, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.018225
384,2026-09-03T07:59:46.743876+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 25469696.9697, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.07938
385,2026-09-03T07:59:46.944798+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 25771717.1717, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.06288000000001
386,2026-09-03T07:59:47.122537+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 26073737.3737, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.120288
387,2026-09-03T07:59:47.264758+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 26375757.5758, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.176416
388,2026-09-03T07:59:47.427689+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 26677777.7778, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.118932
389,2026-09-03T07:59:47.538440+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 26979797.9798, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.194491
390,2026-09-03T07:59:47.784385+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 27281818.1818, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.141412
391,2026-09-03T07:59:47.971270+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 27583838.3838, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.139713
392,2026-09-03T07:59:48.125067+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 27885858.5859, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.11947
393,2026-09-03T07:59:48.298329+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 28187878.7879, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.105957
394,2026-09-03T07:59:48.408914+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 28489898.9899, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.065627
395,2026-09-03T07:59:48.564790+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 28791919.1919, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.044437
396,2026-09-03T07:59:48.732538+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 29093939.3939, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.001957
397,2026-09-03T07:59:48.912918+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 29395959.596, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.012306
398,2026-09-03T07:59:49.087432+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 29697979.798, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.008443
399,2026-09-03T07:59:49.245384+00:00,ok,"{""keithley.B.current"": 0.05, ""rigol.1.frequency"": 30000000.0, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.018201
400,2026-09-03T07:59:49.419105+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 100000.0, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.968631
401,2026-09-03T07:59:49.533338+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 402020.20202, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.947999
402,2026-09-03T07:59:49.751481+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 704040.40404, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.955994
403,2026-09-03T07:59:49.878415+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 1006060.60606, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.90326999999999
404,2026-09-03T07:59:50.104047+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 1308080.80808, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.901926
405,2026-09-03T07:59:50.265483+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 1610101.0101, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.886439
406,2026-09-03T07:59:50.390973+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 1912121.21212, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.930089
407,2026-09-03T07:59:50.546389+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 2214141.41414, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.865711
408,2026-09-03T07:59:50.708247+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 2516161.61616, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.932878
409,2026-09-03T07:59:50.839362+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 2818181.81818, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.916238
410,2026-09-03T07:59:51.035707+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 3120202.0202, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.874552
411,2026-09-03T07:59:51.186892+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 3422222.22222, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.907731
412,2026-09-03T07:59:51.340376+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 3724242.42424, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.854447
413,2026-09-03T07:59:51.520341+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 4026262.62626, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.902918
414,2026-09-03T07:59:51.632742+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 4328282.82828, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.917409
415,2026-09-03T07:59:51.819615+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 4630303.0303, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.872274
416,2026-09-03T07:59:51.981855+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 4932323.23232, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.907331
417,2026-09-03T07:59:52.117872+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 5234343.43434, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.912114
418,2026-09-03T07:59:52.383016+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 5536363.63636, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.888639
419,2026-09-03T07:59:52.492036+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 5838383.83838, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.911568
420,2026-09-03T07:59:52.639204+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 6140404.0404, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.955164
421,2026-09-03T07:59:52.819694+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 6442424.24242, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.951911
422,2026-09-03T07:59:53.000308+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 6744444.44444, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.950068
423,2026-09-03T07:59:53.184097+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 7046464.64646, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.031992
424,2026-09-03T07:59:53.287746+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 7348484.84849, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.033508
425,2026-09-03T07:59:53.453170+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 7650505.05051, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.977391
426,2026-09-03T07:59:53.575280+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 7952525.25252, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.993425
427,2026-09-03T07:59:53.730709+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 8254545.45454, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.017149
428,2026-09-03T07:59:53.891237+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 8556565.65657, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.134955000000005
429,2026-09-03T07:59:54.026691+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 8858585.85859, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.07069
430,2026-09-03T07:59:54.187907+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 9160606.06061, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.111199
431,2026-09-03T07:59:54.365705+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 9462626.26263, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.128824
432,2026-09-03T07:59:54.560585+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 9764646.46465, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.13025
433,2026-09-03T07:59:54.737049+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 10066666.6667, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.156797999999995
434,2026-09-03T07:59:54.863270+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 10368686.8687, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.152334
435,2026-09-03T07:59:55.034460+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 10670707.0707, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.198222
436,2026-09-03T07:59:55.207498+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 10972727.2727, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.114368
437,2026-09-03T07:59:55.325913+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 11274747.4747, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.060321
438,2026-09-03T07:59:55.478402+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 11576767.6768, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.062174
439,2026-09-03T07:59:55.644317+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 11878787.8788, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.032839
440,2026-09-03T07:59:55.794263+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 12180808.0808, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.057126
441,2026-09-03T07:59:55.915144+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 12482828.2828, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.018997
442,2026-09-03T07:59:56.095797+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 12784848.4848, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.97981200000001
443,2026-09-03T07:59:56.239370+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 13086868.6869, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.986979
444,2026-09-03T07:59:56.391216+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 13388888.8889, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.955844
445,2026-09-03T07:59:56.520081+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 13690909.0909, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.92578900000001
446,2026-09-03T07:59:56.811971+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 13992929.2929, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.940271
447,2026-09-03T07:59:57.026796+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 14294949.4949, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.91645799999999
448,2026-09-03T07:59:57.163675+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 14596969.697, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.912647
449,2026-09-03T07:59:57.323954+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 14898989.899, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.883496
450,2026-09-03T07:59:57.480612+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 15201010.101, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.875057999999996
451,2026-09-03T07:59:57.615754+00:00,ok,"{""keithley.B.current"": 0.066667, ""rigol.1.frequency"": 15503030.303, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.927712
